date,symbol,asset_type,open,high,low,close,volume
2024-05-16,GLD,equity,220.14,220.585,219.41,220.03,4301652.0
2024-05-17,GLD,equity,222.18,223.8501,221.67,223.66,10481937.0
2024-05-20,GLD,equity,223.79,225.66,223.02,224.56,5990860.0
2024-05-21,GLD,equity,224.77,225.21,223.7,224.23,4002615.0
2024-05-22,GLD,equity,223.09,223.24,219.7407,220.11,8903115.0
2024-05-23,GLD,equity,218.78,219.23,215.66,215.72,9537911.0
2024-05-24,GLD,equity,216.96,217.21,215.74,215.92,4212379.0
2024-05-28,GLD,equity,218.43,218.59,217.21,218.19,3809677.0
2024-05-29,GLD,equity,216.92,217.16,216.12,216.16,4184972.0
2024-05-30,GLD,equity,216.69,217.51,216.41,216.57,3071290.0
2024-05-31,GLD,equity,217.77,217.96,214.65,215.3,5617183.0
2024-06-03,GLD,equity,215.92,217.82,215.54,217.22,6172606.0
2024-06-04,GLD,equity,216.24,216.24,214.2,215.27,5509361.0
2024-06-05,GLD,equity,216.69,218.0795,215.93,217.82,5479226.0
2024-06-06,GLD,equity,218.36,219.97,218.1,219.43,5283914.0
2024-06-07,GLD,equity,215.07,215.19,211.54,211.6,12195073.0
2024-06-10,GLD,equity,213.13,214.02,212.76,213.54,4219641.0
2024-06-11,GLD,equity,213.95,214.38,213.24,214.15,4004085.0
2024-06-12,GLD,equity,216.47,216.55,214.2,214.72,5911883.0
2024-06-13,GLD,equity,214.44,214.96,212.26,212.97,5861099.0
2024-06-14,GLD,equity,215.34,216.04,214.98,215.73,7076496.0
2024-06-17,GLD,equity,214.9,215.24,213.6,214.61,3877671.0
2024-06-18,GLD,equity,214.38,215.83,214.04,215.47,4921415.0
2024-06-20,GLD,equity,216.32,218.7413,216.15,218.16,7290516.0
2024-06-21,GLD,equity,217.83,217.9,214.255,214.78,8935399.0
2024-06-24,GLD,equity,215.55,215.94,215.2,215.63,4626923.0
2024-06-25,GLD,equity,214.96,215.31,214.12,214.56,3847694.0
2024-06-26,GLD,equity,212.39,213.11,212.1204,212.58,4690348.0
2024-06-27,GLD,equity,214.71,215.5,214.45,214.99,4977837.0
2024-06-28,GLD,equity,215.64,215.8148,214.82,215.01,3955080.0
2024-07-01,GLD,equity,215.25,216.0,214.485,215.57,3797921.0
2024-07-02,GLD,equity,215.33,216.08,214.6204,215.56,4921672.0
2024-07-03,GLD,equity,217.34,218.7397,217.33,217.99,5055313.0
2024-07-05,GLD,equity,219.58,221.28,219.58,220.93,5950550.0
2024-07-08,GLD,equity,219.64,220.04,217.41,218.19,5790811.0
2024-07-09,GLD,equity,218.57,219.29,217.265,218.56,3904495.0
2024-07-10,GLD,equity,220.14,220.71,219.16,219.36,5556185.0
2024-07-11,GLD,equity,222.65,224.1489,221.48,223.25,9323981.0
2024-07-12,GLD,equity,222.03,223.62,221.86,223.11,5179297.0
2024-07-15,GLD,equity,223.39,225.59,223.02,223.83,5719339.0
2024-07-16,GLD,equity,225.45,228.29,225.3,228.29,11070663.0
2024-07-17,GLD,equity,228.79,229.65,226.67,227.23,8620511.0
2024-07-18,GLD,equity,227.71,228.32,225.57,225.78,5485459.0
2024-07-19,GLD,equity,221.52,222.68,221.41,221.73,8665956.0
2024-07-22,GLD,equity,221.58,221.92,220.4,221.8,5334060.0
2024-07-23,GLD,equity,222.34,222.75,221.86,222.58,4435700.0
2024-07-24,GLD,equity,223.47,224.88,221.74,221.8,6838783.0
2024-07-25,GLD,equity,219.02,219.2607,217.52,218.33,9777054.0
2024-07-26,GLD,equity,219.96,221.04,219.7,220.63,6328784.0
2024-07-29,GLD,equity,221.26,221.55,219.045,220.32,4665057.0
2024-07-30,GLD,equity,221.41,222.92,220.355,222.52,4939531.0
2024-07-31,GLD,equity,223.73,226.6,223.64,226.55,7316552.0
2024-08-01,GLD,equity,226.74,227.57,225.05,225.77,7217224.0
2024-08-02,GLD,equity,227.95,228.76,222.865,225.34,11109387.0
2024-08-05,GLD,equity,220.56,223.1,220.241,222.48,8939011.0
2024-08-06,GLD,equity,221.5,222.14,220.11,220.7,14362267.0
2024-08-07,GLD,equity,221.94,222.31,220.35,220.55,5287817.0
2024-08-08,GLD,equity,222.73,224.25,222.515,224.01,6327054.0
2024-08-09,GLD,equity,224.82,225.28,223.82,224.56,4441017.0
2024-08-12,GLD,equity,226.14,228.535,225.965,228.41,5561259.0
2024-08-13,GLD,equity,228.07,228.87,227.59,228.06,6740238.0
2024-08-14,GLD,equity,226.55,227.48,225.35,226.2,5462495.0
2024-08-15,GLD,equity,226.51,227.5,225.12,226.91,5273310.0
2024-08-16,GLD,equity,229.99,232.02,229.005,231.99,11924536.0
2024-08-19,GLD,equity,230.15,231.78,229.74,231.61,5164817.0
2024-08-20,GLD,equity,233.71,234.01,231.13,232.46,9073611.0
2024-08-21,GLD,equity,231.69,232.87,230.48,232.15,5337388.0
2024-08-22,GLD,equity,230.35,230.38,228.26,229.37,5765369.0
2024-08-23,GLD,equity,231.04,232.73,230.5199,232.02,5418171.0
2024-08-26,GLD,equity,233.45,233.5,232.06,232.76,3151384.0
2024-08-27,GLD,equity,231.69,233.47,231.5701,233.39,4435606.0
2024-08-28,GLD,equity,232.0,232.02,230.73,231.75,4961482.0
2024-08-29,GLD,equity,231.95,233.61,231.92,232.95,5524161.0
2024-08-30,GLD,equity,232.53,232.86,230.5501,231.29,5742963.0
2024-09-03,GLD,equity,230.38,230.54,228.52,230.29,6417918.0
2024-09-04,GLD,equity,229.79,231.06,229.375,230.43,4628694.0
2024-09-05,GLD,equity,232.72,232.89,231.33,232.35,4838112.0
2024-09-06,GLD,equity,231.83,232.76,229.62,230.63,6315824.0
2024-09-09,GLD,equity,231.26,231.62,230.39,231.6,3548806.0
2024-09-10,GLD,equity,232.39,232.74,231.12,232.62,4378349.0
2024-09-11,GLD,equity,231.72,232.87,231.09,232.25,4637312.0
2024-09-12,GLD,equity,234.63,236.45,234.42,236.33,9944986.0
2024-09-13,GLD,equity,238.13,238.98,237.7575,238.68,7455078.0
2024-09-16,GLD,equity,238.73,239.278,238.05,238.66,4713541.0
2024-09-17,GLD,equity,238.08,238.6,236.61,237.34,5257119.0
2024-09-18,GLD,equity,238.19,240.2896,235.3,235.51,11081114.0
2024-09-19,GLD,equity,238.24,239.515,237.39,239.17,6108226.0
2024-09-20,GLD,equity,241.11,242.625,240.47,242.21,7737416.0
2024-09-23,GLD,equity,242.97,243.46,242.585,242.68,5426166.0
2024-09-24,GLD,equity,243.39,246.19,243.15,246.07,8386348.0
2024-09-25,GLD,equity,246.19,246.47,244.79,245.73,7393448.0
2024-09-26,GLD,equity,246.44,247.37,245.19,246.98,7041063.0
2024-09-27,GLD,equity,246.31,246.75,244.19,245.02,8329633.0
2024-09-30,GLD,equity,243.97,244.08,242.5,243.06,6919352.0
2024-10-01,GLD,equity,245.2,246.98,245.06,245.61,10605494.0
2024-10-02,GLD,equity,245.61,246.07,243.99,245.66,6798783.0
2024-10-03,GLD,equity,244.72,245.91,243.69,245.49,5674503.0
2024-10-04,GLD,equity,245.0,246.69,244.045,245.0,5951628.0
2024-10-07,GLD,equity,244.58,244.82,243.81,244.17,3849026.0
2024-10-08,GLD,equity,243.79,244.04,240.63,242.37,7669807.0
2024-10-09,GLD,equity,241.16,241.84,240.64,241.05,4120486.0
2024-10-10,GLD,equity,241.77,243.02,241.5101,242.82,4792690.0
2024-10-11,GLD,equity,244.5,245.92,244.47,245.47,5789546.0
2024-10-14,GLD,equity,245.16,245.86,244.26,245.07,3922892.0
2024-10-15,GLD,equity,244.99,246.55,244.53,245.92,5640831.0
2024-10-16,GLD,equity,247.62,248.09,246.36,247.15,5431939.0
2024-10-17,GLD,equity,247.75,249.06,247.62,248.63,5176170.0
2024-10-18,GLD,equity,250.0,251.37,249.9,251.27,7833614.0
2024-10-21,GLD,equity,252.74,253.14,250.73,251.22,9258590.0
2024-10-22,GLD,equity,253.06,253.94,252.52,253.93,5756321.0
2024-10-23,GLD,equity,253.08,253.18,250.2,250.87,8080958.0
2024-10-24,GLD,equity,253.27,253.32,251.4,252.8,5962188.0
2024-10-25,GLD,equity,252.0,253.5499,251.77,253.32,4424475.0
2024-10-28,GLD,equity,253.01,253.63,252.95,253.33,4029110.0
2024-10-29,GLD,equity,254.49,256.29,254.23,256.09,8875470.0
2024-10-30,GLD,equity,256.76,257.71,255.9101,257.5,6386196.0
2024-10-31,GLD,equity,255.52,255.6,252.2,253.51,9930827.0
2024-11-01,GLD,equity,254.33,254.86,252.435,252.47,6473012.0
2024-11-04,GLD,equity,253.32,253.58,252.27,252.83,4581435.0
2024-11-05,GLD,equity,253.78,253.9893,252.41,253.4,6029884.0
2024-11-06,GLD,equity,245.635,247.35,244.9506,245.7,14600217.0
2024-11-07,GLD,equity,248.29,250.24,248.12,249.65,8821445.0
2024-11-08,GLD,equity,249.07,249.35,247.78,247.96,6267916.0
2024-11-11,GLD,equity,242.73,242.73,241.06,242.14,11653848.0
2024-11-12,GLD,equity,241.29,241.66,239.39,240.05,10145510.0
2024-11-13,GLD,equity,241.31,241.47,237.59,237.63,8431694.0
2024-11-14,GLD,equity,236.57,237.9886,236.1326,237.01,8262426.0
2024-11-15,GLD,equity,237.57,237.88,236.33,236.59,7299482.0
2024-11-18,GLD,equity,240.46,241.495,240.45,241.09,6512986.0
2024-11-19,GLD,equity,242.75,243.31,242.03,243.25,6579103.0
2024-11-20,GLD,equity,243.74,245.21,243.51,244.62,6630737.0
2024-11-21,GLD,equity,246.23,246.81,245.69,246.66,7646429.0
2024-11-22,GLD,equity,248.2,250.39,247.86,249.84,7502963.0
2024-11-25,GLD,equity,244.27,244.3999,241.48,242.48,10733109.0
2024-11-26,GLD,equity,242.71,243.09,241.58,242.95,4945897.0
2024-11-27,GLD,equity,244.85,245.1835,243.2,243.49,6930587.0
2024-11-29,GLD,equity,245.25,245.81,244.73,245.59,2700669.0
2024-12-02,GLD,equity,244.46,244.5805,243.14,243.44,4765001.0
2024-12-03,GLD,equity,244.96,245.18,243.3,243.93,3557819.0
2024-12-04,GLD,equity,244.93,245.34,244.365,244.67,4608584.0
2024-12-05,GLD,equity,244.16,244.38,242.15,242.86,4806206.0
2024-12-06,GLD,equity,242.79,243.86,242.435,242.95,3540698.0
2024-12-09,GLD,equity,246.28,247.11,245.2595,245.36,4711536.0
2024-12-10,GLD,equity,247.86,248.86,247.83,248.59,4641963.0
2024-12-11,GLD,equity,249.35,251.26,248.97,250.96,11033776.0
2024-12-12,GLD,equity,247.81,248.24,246.87,247.28,10149585.0
2024-12-13,GLD,equity,245.67,245.94,244.27,244.29,6602591.0
2024-12-16,GLD,equity,245.41,245.54,244.29,244.88,3310036.0
2024-12-17,GLD,equity,243.8,244.55,243.23,243.94,4421339.0
2024-12-18,GLD,equity,243.57,243.7095,238.82,239.26,8015848.0
2024-12-19,GLD,equity,239.67,240.05,238.73,239.6,8113568.0
2024-12-20,GLD,equity,241.41,242.955,241.17,242.1,9527805.0
2024-12-23,GLD,equity,241.6,241.67,240.65,240.96,5835498.0
2024-12-24,GLD,equity,241.49,241.66,240.82,241.44,2421008.0
2024-12-26,GLD,equity,242.39,243.56,242.195,243.07,4651778.0
2024-12-27,GLD,equity,241.2,241.95,241.05,241.4,4728440.0
2024-12-30,GLD,equity,241.08,241.08,239.58,240.63,3522539.0
2024-12-31,GLD,equity,241.05,242.52,241.05,242.13,2522102.0
2025-01-02,GLD,equity,244.22,245.53,244.08,245.42,6241899.0
2025-01-03,GLD,equity,244.56,244.82,243.36,243.49,4875546.0
2025-01-06,GLD,equity,242.33,243.79,242.05,243.19,3758903.0
2025-01-07,GLD,equity,245.52,245.77,243.81,244.56,5090333.0
2025-01-08,GLD,equity,245.72,246.45,244.51,245.86,6303334.0
2025-01-10,GLD,equity,248.01,249.04,247.55,248.21,12380131.0
2025-01-13,GLD,equity,246.34,246.79,245.151,245.74,8448595.0
2025-01-14,GLD,equity,245.62,247.04,245.52,247.03,4914837.0
2025-01-15,GLD,equity,248.21,248.9,247.0102,248.88,6344973.0
2025-01-16,GLD,equity,250.56,251.39,250.27,250.6,9235998.0
2025-01-17,GLD,equity,249.7,250.81,249.15,249.27,8312858.0
2025-01-21,GLD,equity,251.95,253.3598,251.83,253.13,7668119.0
2025-01-22,GLD,equity,254.29,254.68,253.7801,254.43,5213777.0
2025-01-23,GLD,equity,253.19,254.54,252.82,254.07,6511526.0
2025-01-24,GLD,equity,255.96,257.07,255.61,255.65,7341337.0
2025-01-27,GLD,equity,253.86,254.26,251.92,252.99,5799780.0
2025-01-28,GLD,equity,254.225,255.25,253.891,255.18,5332005.0
2025-01-29,GLD,equity,254.55,254.82,253.3,254.2,5671753.0
2025-01-30,GLD,equity,257.2,258.29,256.45,258.05,12981164.0
2025-01-31,GLD,equity,259.08,259.99,257.86,258.56,8965576.0
2025-02-03,GLD,equity,259.75,261.3897,259.5236,259.94,11521093.0
2025-02-04,GLD,equity,261.83,262.54,261.35,262.5,9850412.0
2025-02-05,GLD,equity,264.45,265.99,263.89,264.13,12681127.0
2025-02-06,GLD,equity,263.66,263.72,261.49,263.43,8731433.0
2025-02-07,GLD,equity,265.22,266.345,263.26,263.9,9154042.0
2025-02-10,GLD,equity,268.0,268.66,267.24,268.37,13250312.0
2025-02-11,GLD,equity,267.7,268.36,266.711,267.39,7169450.0
2025-02-12,GLD,equity,267.15,268.43,266.3451,267.67,9328598.0
2025-02-13,GLD,equity,268.4,270.39,268.22,270.31,8347547.0
2025-02-14,GLD,equity,270.07,270.21,265.45,266.29,11546721.0
2025-02-18,GLD,equity,269.68,271.0099,269.6,270.7,8185949.0
2025-02-19,GLD,equity,270.68,271.33,269.24,270.85,9342452.0
2025-02-20,GLD,equity,270.23,271.84,270.17,270.99,7356900.0
2025-02-21,GLD,equity,270.795,271.51,269.51,270.74,8917431.0
2025-02-24,GLD,equity,271.45,272.32,270.375,272.21,5374360.0
2025-02-25,GLD,equity,271.46,271.6796,266.45,268.62,10079777.0
2025-02-26,GLD,equity,267.08,269.08,266.6612,269.03,7276033.0
2025-02-27,GLD,equity,266.49,266.67,264.4475,264.93,9374626.0
2025-02-28,GLD,equity,262.555,263.4,261.25,263.27,11504491.0
2025-03-03,GLD,equity,265.07,266.88,265.07,266.74,7725647.0
2025-03-04,GLD,equity,269.01,269.4,267.52,269.06,8481343.0
2025-03-05,GLD,equity,267.97,270.26,267.96,269.62,6990354.0
2025-03-06,GLD,equity,268.25,269.51,268.16,268.25,6136447.0
2025-03-07,GLD,equity,269.09,270.34,267.64,268.39,10431236.0
2025-03-10,GLD,equity,267.62,268.44,265.64,266.04,7334888.0
2025-03-11,GLD,equity,268.47,269.73,268.4401,269.16,8436562.0
2025-03-12,GLD,equity,268.47,271.23,268.36,270.33,7236239.0
2025-03-13,GLD,equity,271.57,275.345,271.55,275.13,13741460.0
2025-03-14,GLD,equity,276.27,276.3,274.66,275.24,13364965.0
2025-03-17,GLD,equity,275.54,276.79,275.39,276.73,8583359.0
2025-03-18,GLD,equity,279.9,280.215,278.97,279.96,9596547.0
2025-03-19,GLD,equity,279.85,281.479,279.06,281.11,8822197.0
2025-03-20,GLD,equity,279.49,280.9,279.43,280.75,5863288.0
2025-03-21,GLD,equity,279.46,279.46,276.59,278.49,9359340.0
2025-03-24,GLD,equity,278.91,279.089,276.86,277.25,7870109.0
2025-03-25,GLD,equity,278.78,279.96,278.27,278.47,5090179.0
2025-03-26,GLD,equity,278.93,279.02,277.78,278.24,3741843.0
2025-03-27,GLD,equity,280.55,282.065,279.5868,281.97,8476335.0
2025-03-28,GLD,equity,283.82,284.64,282.86,284.06,9563660.0
2025-03-31,GLD,equity,287.53,288.39,285.85,288.14,13925100.0
2025-04-01,GLD,equity,288.54,289.13,285.91,287.57,15923553.0
2025-04-02,GLD,equity,288.28,289.03,287.36,288.16,11074787.0
2025-04-03,GLD,equity,282.78,289.09,282.45,286.42,20524385.0
2025-04-04,GLD,equity,283.64,284.03,278.02,279.72,21517158.0
2025-04-07,GLD,equity,278.855,280.14,272.58,273.71,19806990.0
2025-04-08,GLD,equity,277.8665,278.32,274.24,275.2,12639534.0
2025-04-09,GLD,equity,282.22,285.87,281.04,285.38,25342180.0
2025-04-10,GLD,equity,288.805,292.86,287.231,292.35,19837799.0
2025-04-11,GLD,equity,297.96,299.275,296.81,297.93,21080132.0
2025-04-14,GLD,equity,295.54,296.58,294.53,296.23,12427590.0
2025-04-15,GLD,equity,296.93,298.02,296.09,297.78,7924134.0
2025-04-16,GLD,equity,304.65,308.0599,303.8,307.47,20778079.0
2025-04-17,GLD,equity,306.31,307.13,302.73,306.12,18287825.0
2025-04-21,GLD,equity,315.015,316.41,313.945,315.59,20372259.0
2025-04-22,GLD,equity,317.49,317.63,310.36,311.11,35242287.0
2025-04-23,GLD,equity,304.18,304.74,300.59,303.65,25421464.0
2025-04-24,GLD,equity,306.98,308.495,304.71,308.07,10844971.0
2025-04-25,GLD,equity,301.78,305.37,301.01,304.73,10691590.0
2025-04-28,GLD,equity,304.15,309.11,302.97,309.07,9375484.0
2025-04-29,GLD,equity,305.81,306.95,304.0,306.06,6852106.0
2025-04-30,GLD,equity,304.605,306.065,303.44,303.77,8331894.0
2025-05-01,GLD,equity,297.41,297.94,295.32,297.46,14969062.0
2025-05-02,GLD,equity,300.17,300.85,297.03,297.98,8678366.0
2025-05-05,GLD,equity,305.92,307.65,304.675,306.88,8924009.0
2025-05-06,GLD,equity,313.12,315.62,311.4,315.48,11445270.0
2025-05-07,GLD,equity,312.1,313.26,310.08,310.75,7909976.0
2025-05-08,GLD,equity,309.76,310.48,303.05,304.63,11927583.0
2025-05-09,GLD,equity,307.79,308.57,306.0101,306.84,6913131.0
2025-05-12,GLD,equity,298.33,299.47,296.82,298.19,14375881.0
2025-05-13,GLD,equity,299.02,300.3,297.24,299.46,10233603.0
2025-05-14,GLD,equity,293.67,294.8,291.96,293.16,14800596.0
2025-05-15,GLD,equity,294.1,297.9,293.75,297.84,13497735.0
2025-05-16,GLD,equity,292.62,294.575,291.78,294.24,14173039.0
2025-05-19,GLD,equity,297.845,298.58,296.482,298.03,11656261.0
2025-05-20,GLD,equity,298.35,303.6825,298.3,303.58,12850980.0
2025-05-21,GLD,equity,304.55,306.46,303.67,305.82,12414518.0
2025-05-22,GLD,equity,305.09,305.28,302.1,303.11,9704165.0
2025-05-23,GLD,equity,308.86,310.25,307.47,309.75,13339473.0
2025-05-27,GLD,equity,303.81,304.875,302.74,304.5,9578486.0
2025-05-28,GLD,equity,304.64,304.99,303.06,303.81,8803333.0
2025-05-29,GLD,equity,305.74,306.89,304.46,305.61,9502412.0
2025-05-30,GLD,equity,303.64,304.02,301.5,303.6,9553260.0
2025-06-02,GLD,equity,309.21,311.72,308.72,311.67,13593232.0
2025-06-03,GLD,equity,309.56,309.56,307.15,308.91,9315081.0
2025-06-04,GLD,equity,309.41,311.88,308.74,310.9,7462529.0
2025-06-05,GLD,equity,311.24,312.2,307.6501,309.33,10856012.0
2025-06-06,GLD,equity,309.09,309.2,305.1,305.18,7787508.0
2025-06-09,GLD,equity,305.39,307.61,305.06,306.62,7159036.0
2025-06-10,GLD,equity,308.31,308.6,305.87,306.71,7071702.0
2025-06-11,GLD,equity,307.5,308.615,305.85,308.37,9248766.0
2025-06-12,GLD,equity,311.74,313.1,311.15,312.2,11531407.0
2025-06-13,GLD,equity,317.26,317.6,315.0375,316.29,16592949.0
2025-06-16,GLD,equity,314.8,314.87,311.65,311.78,12848440.0
2025-06-17,GLD,equity,312.66,313.0,310.12,311.94,8234115.0
2025-06-18,GLD,equity,312.89,312.98,309.86,310.26,9370785.0
2025-06-20,GLD,equity,309.33,310.89,309.25,310.13,8794711.0
2025-06-23,GLD,equity,310.34,312.67,310.31,311.08,12687916.0
2025-06-24,GLD,equity,305.07,306.34,303.54,306.19,12035177.0
2025-06-25,GLD,equity,305.31,307.36,305.12,307.12,6733155.0
2025-06-26,GLD,equity,305.77,307.28,304.855,306.78,6787517.0
2025-06-27,GLD,equity,300.03,302.36,299.89,301.22,13301308.0
2025-06-30,GLD,equity,302.385,304.92,301.95,304.83,8192086.0
2025-07-01,GLD,equity,308.555,309.0,307.36,307.55,9335647.0
2025-07-02,GLD,equity,308.035,309.395,306.96,309.25,8316377.0
2025-07-03,GLD,equity,307.05,307.57,306.15,307.14,5275838.0
2025-07-07,GLD,equity,305.07,307.705,304.53,307.37,7351641.0
2025-07-08,GLD,equity,306.3,306.445,302.77,304.16,11840545.0
2025-07-09,GLD,equity,303.58,305.54,303.23,305.52,10644077.0
2025-07-10,GLD,equity,306.11,306.51,304.82,306.2,7059561.0
2025-07-11,GLD,equity,308.855,310.28,308.5153,309.14,9187302.0
2025-07-14,GLD,equity,309.07,309.38,307.73,308.01,5772879.0
2025-07-15,GLD,equity,307.73,308.74,305.79,306.73,8149008.0
2025-07-16,GLD,equity,307.11,311.09,305.73,308.26,17693100.0
2025-07-17,GLD,equity,305.5,307.665,305.12,307.59,6642258.0
2025-07-18,GLD,equity,309.24,309.37,308.32,308.39,5574281.0
2025-07-21,GLD,equity,311.88,313.31,311.61,313.13,10995756.0
2025-07-22,GLD,equity,314.48,316.24,313.62,316.1,13691849.0
2025-07-23,GLD,equity,314.0,314.96,311.42,312.18,10547520.0
2025-07-24,GLD,equity,309.29,310.99,309.06,310.27,7698763.0
2025-07-25,GLD,equity,307.82,308.31,306.2,307.4,9376386.0
2025-07-28,GLD,equity,306.44,306.58,304.05,305.41,9275440.0
2025-07-29,GLD,equity,305.8,307.03,304.985,306.25,5741114.0
2025-07-30,GLD,equity,304.42,304.65,300.955,300.96,13459595.0
2025-07-31,GLD,equity,304.59,304.61,302.86,302.96,8980956.0
2025-08-01,GLD,equity,308.61,309.55,307.45,309.11,12843364.0
2025-08-04,GLD,equity,310.8,311.74,310.37,310.91,7639030.0
2025-08-05,GLD,equity,310.37,312.24,310.22,311.16,6997693.0
2025-08-06,GLD,equity,310.32,311.24,309.84,310.5,7418158.0
2025-08-07,GLD,equity,311.72,313.135,310.7,313.12,10891459.0
2025-08-08,GLD,equity,312.35,313.53,311.0,313.05,19886802.0
2025-08-11,GLD,equity,308.62,309.66,307.63,308.55,10326704.0
2025-08-12,GLD,equity,308.22,309.305,306.71,308.27,9701725.0
2025-08-13,GLD,equity,309.1,310.39,308.45,309.21,4718586.0
2025-08-14,GLD,equity,307.925,308.34,306.52,307.25,5817726.0
2025-08-15,GLD,equity,307.34,308.0,306.87,307.43,5990110.0
2025-08-18,GLD,equity,307.79,307.89,306.625,306.95,6150140.0
2025-08-19,GLD,equity,306.76,307.4788,305.19,305.27,5029939.0
2025-08-20,GLD,equity,307.54,308.47,307.4,308.36,6515411.0
2025-08-21,GLD,equity,307.86,308.15,307.0314,307.29,4808975.0
2025-08-22,GLD,equity,306.52,311.025,306.43,310.58,8526492.0
2025-08-25,GLD,equity,309.67,310.84,309.67,309.83,4044429.0
2025-08-26,GLD,equity,310.62,312.21,310.305,312.08,11698460.0
2025-08-27,GLD,equity,311.39,312.91,310.77,312.71,4320071.0
2025-08-28,GLD,equity,313.32,315.08,313.07,315.03,9610202.0
2025-08-29,GLD,equity,314.72,318.09,314.64,318.07,15642641.0
2025-09-02,GLD,equity,320.82,325.92,320.24,325.59,21247534.0
2025-09-03,GLD,equity,327.76,329.45,326.7301,328.14,15781169.0
2025-09-04,GLD,equity,327.03,327.56,325.35,326.69,11703127.0
2025-09-05,GLD,equity,329.53,331.44,328.93,331.05,16065150.0
2025-09-08,GLD,equity,333.66,335.67,333.23,334.82,18617325.0
2025-09-09,GLD,equity,337.03,338.31,333.85,334.06,21641935.0
2025-09-10,GLD,equity,335.73,336.5,326.19,335.26,11945670.0
2025-09-11,GLD,equity,333.37,335.1619,332.97,334.76,9082647.0
2025-09-12,GLD,equity,335.88,336.39,335.23,335.42,9619709.0
2025-09-15,GLD,equity,336.31,339.28,336.23,338.91,10569881.0
2025-09-16,GLD,equity,340.09,340.88,338.62,339.59,12161527.0
2025-09-17,GLD,equity,338.53,341.24,335.52,336.97,16535307.0
2025-09-18,GLD,equity,336.22,336.32,333.81,335.62,14913267.0
2025-09-19,GLD,equity,336.51,339.23,336.3119,339.18,14982567.0
2025-09-22,GLD,equity,342.75,345.07,341.84,345.05,12386419.0
2025-09-23,GLD,equity,348.23,348.75,345.32,346.46,18383982.0
2025-09-24,GLD,equity,346.7,346.8299,342.14,343.32,12709068.0
2025-09-25,GLD,equity,344.39,345.83,342.47,344.75,12639583.0
2025-09-26,GLD,equity,345.83,348.25,345.314,346.74,11698212.0
2025-09-29,GLD,equity,351.79,352.8305,351.28,352.46,15719623.0
2025-09-30,GLD,equity,351.13,355.57,350.865,355.47,13312353.0
2025-10-01,GLD,equity,356.17,356.9722,354.79,356.03,15573610.0
2025-10-02,GLD,equity,358.26,358.67,351.4,354.79,16162050.0
2025-10-03,GLD,equity,357.12,358.14,355.8,357.64,14463960.0
2025-10-06,GLD,equity,362.16,365.3,361.37,364.38,17093657.0
2025-10-07,GLD,equity,366.508,367.27,364.55,366.26,16836765.0
2025-10-08,GLD,equity,371.65,373.57,370.5,372.3,28052276.0
2025-10-09,GLD,equity,373.135,373.22,362.83,365.43,33674823.0
2025-10-10,GLD,equity,367.54,370.31,365.44,369.12,24192782.0
2025-10-13,GLD,equity,376.5,378.86,375.5797,378.09,18514421.0
2025-10-14,GLD,equity,378.21,382.38,377.9,380.79,18409632.0
2025-10-15,GLD,equity,385.93,387.755,384.59,387.39,20598324.0
2025-10-16,GLD,equity,391.15,396.87,390.4,396.45,33621444.0
2025-10-17,GLD,equity,397.14,397.28,385.22,388.99,62024965.0
2025-10-20,GLD,equity,397.45,403.3,394.2,403.15,34523022.0
2025-10-21,GLD,equity,386.54,388.89,375.65,377.24,54101416.0
2025-10-22,GLD,equity,372.75,378.47,368.93,377.28,30524126.0
2025-10-23,GLD,equity,381.46,382.25,378.65,378.79,13695495.0
2025-10-24,GLD,equity,378.51,380.77,376.81,377.52,13263803.0
2025-10-27,GLD,equity,371.13,371.59,365.34,367.01,23657603.0
2025-10-28,GLD,equity,361.81,365.3,360.12,364.38,19257592.0
2025-10-29,GLD,equity,369.65,370.08,361.3601,363.0,18891849.0
2025-10-30,GLD,equity,365.09,370.36,364.5,370.13,14812754.0
2025-10-31,GLD,equity,370.47,370.6625,365.5,368.12,11077910.0
